web-scraper-order,web-scraper-start-url,review_link,review_link-href,author,message,title,coord
"1711210628-842","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/","Отзывы","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/reviews/","Вероника Бобина","Удобное расположение дома, чистый двор, хорошая детская площадка. А главное просторные подъезды🥰","По пер. 2-ой Осторожный","40.930183,57.782318"
"1711210628-843","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/","Отзывы","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/reviews/","Андрей Чукашёв","Редкий случай, когда строители, спасибо им, сделали всё как надо и сам дом и двор. И детские площадки. Живу рядом-приятно посмотреть. Жильцам бы ещё территорию огородить, чтобы не загадили.","По пер. 2-ой Осторожный","40.930183,57.782318"
"1711210628-844","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/","Отзывы","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/reviews/","Александр Логинов","Хорошее расположение, парковка, закрытая территория с домофоном и автоматикой","По пер. 2-ой Осторожный","40.930183,57.782318"
"1711210628-845","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/","Отзывы","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/reviews/","Валерий В.","Классный дом, уютный. Мобильный интернет(билайн) работает безобразно!","По пер. 2-ой Осторожный","40.930183,57.782318"
"1711210628-846","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/","Отзывы","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/reviews/","Ирина Соколова","Новый комфортабельный комплекс","По пер. 2-ой Осторожный","40.930183,57.782318"
"1711210628-847","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/","Отзывы","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/reviews/","Елена О.","Удобное расположение!","По пер. 2-ой Осторожный","40.930183,57.782318"
"1711210628-848","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/","Отзывы","https://yandex.ru/maps/org/po_per_2_oy_ostorozhny/15328379005/reviews/","Антон С.","Красивый дом","По пер. 2-ой Осторожный","40.930183,57.782318"
"1711210636-849","https://yandex.ru/maps/org/mechta/147259573383/","Отзывы","https://yandex.ru/maps/org/mechta/147259573383/reviews/","Мария Рябинина","Отличный жилой комплекс, кирпичный дом с автономным отоплением, тёплый, хорошие планировки квартир, высокий первый этаж, большая парковка за домом, современная детская площадка во дворе дома.","Мечта","41.018761,57.748493"
"1711210636-850","https://yandex.ru/maps/org/mechta/147259573383/","Отзывы","https://yandex.ru/maps/org/mechta/147259573383/reviews/","Варужан Арутюнян","Очень чистый хороший комплекс. Я организатор Шоу коскадёров. снимал там кв.мне понравилось. Много порковочного места. Тихо и спокойно.","Мечта","41.018761,57.748493"
"1711210636-851","https://yandex.ru/maps/org/mechta/147259573383/","Отзывы","https://yandex.ru/maps/org/mechta/147259573383/reviews/","Автошкола ""ПрофЛидер""","Удобное место расположения! Тихое место, спальный район! Огорожена территория, большая парковка вокруг дома, хорошая детская площадка!","Мечта","41.018761,57.748493"
"1711210636-852","https://yandex.ru/maps/org/mechta/147259573383/","Отзывы","https://yandex.ru/maps/org/mechta/147259573383/reviews/","Татьяна Статина","Новостройка, теперь уже, в хорошем месте.  Место превращается в удобную локацию. Близко, Коллаж, сетевые магазины и магазинчики, тонары, остановки.  Дом с автономным отоплением, кирпичный. В дальнейшем район будет активно застраиваться и развиваться. Рекомендуем.","Мечта","41.018761,57.748493"
"1711210636-853","https://yandex.ru/maps/org/mechta/147259573383/","Отзывы","https://yandex.ru/maps/org/mechta/147259573383/reviews/","Вячеслав Белов","Новый дом, хорошая парковка. Тихий двор, магазины в пешей доступности. Детская площадка во дворе.","Мечта","41.018761,57.748493"
"1711210636-854","https://yandex.ru/maps/org/mechta/147259573383/","Отзывы","https://yandex.ru/maps/org/mechta/147259573383/reviews/","Ифан","Отвратительный дом, в подвале вода крыльцо трещит по швам,шумоизоляции ни какой, застройщик не спешит решать проблемы.  Как можно построить дом без гидроизоляции подвала??????? Все кто пишет хорошие отзывы в этом доме не живут.","Мечта","41.018761,57.748493"
"1711210636-855","https://yandex.ru/maps/org/mechta/147259573383/","Отзывы","https://yandex.ru/maps/org/mechta/147259573383/reviews/","Ирина Si.","Двоякое ощущение от этого комплекса. Не буду мелочиться, выискивать недостатки, потому что они по мелочам и только в качестве придирок от специалиста. Что понравилось - комплекс фундаментальный, мощный, лифты грузопассажирский, входная группа и для людей, которым сложно осуществлять подъём по лесенкам. Квартиры классные, просторные, если это квартиры на обе стороны, то вид будет классный, с одной стороны двор - выглянул.. Машину видно, дитя видно, с другой стороны караваевские поля.. Весной, летом, осенью вид обалденный. В домах АОГВ, разводка труб, радиаторы. Смущает местоположение, вроде давыдовский, рядом Коллаж, но какой то лабиринт подъездных дорог, с нижних этажей остатки ""коллизия"" можно лицезреть и перспектива, что напротив такое же монументальное здание построят и не одно существует. До остановок, школ, садиков далековато. Может в будущем и построят)))  а так ощущение от ЖК хорошее и квартиры хорошие и 2 очередь уже сдают в эксплуатацию","Мечта","41.018761,57.748493"
"1711210636-856","https://yandex.ru/maps/org/mechta/147259573383/","Отзывы","https://yandex.ru/maps/org/mechta/147259573383/reviews/","Андрей Гневышев","Хороший жк. Удобное расположение. Всё рядом. Приятная цена в сравнение с аналогами. Серьёзный застройщик. Качество достойное. Строится с опорежением сроков.","Мечта","41.018761,57.748493"
"1711210636-857","https://yandex.ru/maps/org/mechta/147259573383/","Отзывы","https://yandex.ru/maps/org/mechta/147259573383/reviews/","Платон Панов","Нормальный дом ток люди не очень . Там дети в мусорках сидят а крыша всегда открыта","Мечта","41.018761,57.748493"
